Product Name,Price,Offers
"Samsung Galaxy Z Flip (Black, 8GB RAM, 256GB Storage) Without Offer","40,999",[]
"(Refurbished) Samsung Galaxy A22 (Black, 6GB RAM, 128GB Storage) Without Offers","8,895","['7.5% Instant Discount up to INR 750 on Axis Bank Credit Card EMI Trxn. Minimum purchase value ₹5,000', '10% Instant Discount up to INR 750 on Citibank Card Non-EMI Trxn. Minimum purchase value ₹5,000', '10% Instant Discount up to INR 1000 on Citibank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 750 Instant Discount on HDFC Bank Debit Card EMI Trxn. Minimum purchase value ₹7,500', 'Flat INR 350 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹7,500', 'Flat INR 250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹7,500', '10% Instant Discount up to INR 750 on Bandhan Bank Debit Card Non EMI Trnxs. Minimum purchase value ₹2,000', 'Additional flat INR 250 Instant Discount on Axis Bank Credit Card 12month and above EMI Trxn. Min purchase value ₹15,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹7,500', 'Flat INR 750 Instant Discount on BOBCARD Non EMI Trxn. Minimum purchase value ₹10,000', 'Flat INR 1000 Instant Discount on BOBCARD EMI Trxn. Minimum purchase value ₹10,000', '10% Instant Discount up to INR 1500 on HSBC Credit Card Trnxs. Minimum purchase value ₹15,000', 'Flat INR 1500 Instant Discount on HDFC Bank Debit Card EMI Trxn. Minimum purchase value ₹15,000', 'Additional flat INR 250 Instant Discount on BOBCARD 9month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 750 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹15,000', 'Additional flat INR 250 Instant Discount on BOBCARD 12month and above EMI Trxn. Min purchase value ₹20,000', 'Flat INR 1200 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹15,000', 'Additional INR 250 Discount on Citibank Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 1250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹30,000', 'Flat INR 1750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹30,000', 'Additional flat INR 500 Instant Discount on HSBC Credit Card EMI Trnxs. Minimum purchase value ₹30,000', 'Flat INR 2500 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹75,000', 'Flat INR 1500 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 2250 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹50,000', 'Additional INR 200 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹50,000', 'Flat INR 2750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,00,000', 'Flat INR 3000 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,25,000', 'Additional INR 250 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹1,25,000']"
"Samsung Galaxy A25 5G (Yellow, 8GB, 128GB Storage) | 50 MP Main Camera | Android 14 with One UI 6.0 | 16GB Expandable RAM | Exynos 1280 | 5000 mAh Battery","26,999","['Flat INR 3000 Instant Discount on HDFC Bank Credit CardTxn. Minimum purchase value ₹5,000', '7.5% Instant Discount up to INR 750 on Axis Bank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Additional flat INR 250 Instant Discount on Axis Bank Credit Card 12month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 1200 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹15,000', '10% Cashback up to INR 2500 on Samsung Axis Signature Credit Card Trxns', 'Flat INR 250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹7,500', 'Flat INR 350 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹7,500', '10% Instant Discount up to INR 1500 on HSBC Credit Card Trnxs. Minimum purchase value ₹15,000', 'Flat INR 750 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹15,000', '10% Cashback up to INR 5000 on Samsung Axis Infinite Credit Card Trxns', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹7,500', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', '10% Instant Discount up to INR 750 on Bandhan Bank Debit Card Non EMI Trnxs. Minimum purchase value ₹2,000', 'Flat INR 1250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹30,000', 'Flat INR 1750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹30,000', 'Additional flat INR 500 Instant Discount on HSBC Credit Card EMI Trnxs. Minimum purchase value ₹30,000', 'Flat INR 2250 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 2500 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹75,000', 'Flat INR 1500 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹50,000', 'Additional INR 200 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹50,000', 'Flat INR 3000 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,25,000', 'Flat INR 2750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,00,000', 'Additional INR 250 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹1,25,000']"
"Samsung Galaxy S24 5G AI Smartphone (Cobalt Violet, 8GB, 512GB Storage)","89,999","['Flat INR 5000 Instant Discount on HDFC Bank Credit CardTxn. Minimum purchase value ₹25,000', '7.5% Instant Discount up to INR 750 on Axis Bank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 5000 Instant Discount on HDFC Bank Debit Card EMI Txn. Minimum purchase value ₹25,000', 'Additional flat INR 250 Instant Discount on Axis Bank Credit Card 12month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 1000 Instant Discount on BOBCARD EMI Trxn. Minimum purchase value ₹10,000', 'Additional INR 250 Discount on Citibank Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹7,500', 'Flat INR 750 Instant Discount on BOBCARD Non EMI Trxn. Minimum purchase value ₹10,000', 'Additional flat INR 250 Instant Discount on BOBCARD 9month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 750 Instant Discount on HDFC Bank Debit Card EMI Trxn. Minimum purchase value ₹7,500', '10% Instant Discount up to INR 750 on Citibank Card Non-EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 1500 Instant Discount on HDFC Bank Debit Card EMI Trxn. Minimum purchase value ₹15,000', 'Additional flat INR 250 Instant Discount on BOBCARD 12month and above EMI Trxn. Min purchase value ₹20,000', 'Flat INR 350 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹7,500', 'Flat INR 250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹7,500', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Additional INR 200 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹50,000', '10% Instant Discount up to INR 1000 on Citibank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 1200 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹15,000', 'Flat INR 2500 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹75,000', 'Flat INR 1500 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 2250 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 1750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹30,000', 'Flat INR 750 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹15,000', 'Flat INR 1250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹30,000', 'Additional flat INR 500 Instant Discount on HSBC Credit Card EMI Trnxs. Minimum purchase value ₹30,000', '10% Instant Discount up to INR 1500 on HSBC Credit Card Trnxs. Minimum purchase value ₹15,000', 'Additional INR 250 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹1,25,000', 'Flat INR 2750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,00,000', 'Flat INR 3000 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,25,000', '10% Instant Discount up to INR 750 on Bandhan Bank Debit Card Non EMI Trnxs. Minimum purchase value ₹2,000', 'Upto ₹5,717.93 EMI interest savings on select Credit Cards', 'No Cost EMI available on Amazon Pay Later. Check eligibility here.']"
"Samsung Galaxy Z Fold5 5G (Phantom Black, 12GB RAM, 512GB Storage)","1,64,999","['Flat INR 11000 Instant Discount on HDFC Bank Credit CardTxn. Minimum purchase value ₹50,000', '7.5% Instant Discount up to INR 750 on Axis Bank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Additional flat INR 250 Instant Discount on Axis Bank Credit Card 12month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 11000 Instant Discount on HDFC Bank Debit Card EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 1000 Instant Discount on BOBCARD EMI Trxn. Minimum purchase value ₹10,000', 'Flat INR 750 Instant Discount on BOBCARD Non EMI Trxn. Minimum purchase value ₹10,000', 'Additional flat INR 250 Instant Discount on BOBCARD 9month and above EMI Trxn. Min purchase value ₹15,000', '10% Instant Discount up to INR 750 on Citibank Card Non-EMI Trxn. Minimum purchase value ₹5,000', 'Additional flat INR 250 Instant Discount on BOBCARD 12month and above EMI Trxn. Min purchase value ₹20,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹7,500', 'Additional INR 250 Discount on Citibank Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 350 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹7,500', 'Flat INR 250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹7,500', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 2500 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹75,000', 'Flat INR 3000 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,25,000', 'Additional INR 250 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹1,25,000', 'Additional INR 200 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹50,000', '10% Instant Discount up to INR 1000 on Citibank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 1200 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹15,000', 'Flat INR 750 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹15,000', 'Flat INR 1500 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 2250 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 1750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹30,000', 'Flat INR 2750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,00,000', '10% Instant Discount up to INR 1500 on HSBC Credit Card Trnxs. Minimum purchase value ₹15,000', 'Flat INR 1250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹30,000', '10% Cashback up to INR 2500 on Samsung Axis Signature Credit Card Trxns', '10% Cashback up to INR 5000 on Samsung Axis Infinite Credit Card Trxns', 'Additional flat INR 500 Instant Discount on HSBC Credit Card EMI Trnxs. Minimum purchase value ₹30,000', '10% Instant Discount up to INR 750 on Bandhan Bank Debit Card Non EMI Trnxs. Minimum purchase value ₹2,000']"
"(Refurbished) Samsung Galaxy S20 FE 5G (Cloud Mint, 8GB RAM, 128GB Storage)","21,499","['7.5% Instant Discount up to INR 750 on Axis Bank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Additional flat INR 250 Instant Discount on Axis Bank Credit Card 12month and above EMI Trxn. Min purchase value ₹15,000', '10% Instant Discount up to INR 750 on Citibank Card Non-EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 1000 Instant Discount on BOBCARD EMI Trxn. Minimum purchase value ₹10,000', 'Additional flat INR 250 Instant Discount on BOBCARD 9month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 750 Instant Discount on BOBCARD Non EMI Trxn. Minimum purchase value ₹10,000', 'Flat INR 750 Instant Discount on HDFC Bank Debit Card EMI Trxn. Minimum purchase value ₹7,500', 'Flat INR 1500 Instant Discount on HDFC Bank Debit Card EMI Trxn. Minimum purchase value ₹15,000', '10% Instant Discount up to INR 1000 on Citibank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Additional flat INR 250 Instant Discount on BOBCARD 12month and above EMI Trxn. Min purchase value ₹20,000', '10% Instant Discount up to INR 1500 on HSBC Credit Card Trnxs. Minimum purchase value ₹15,000', 'Flat INR 350 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹7,500', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹7,500', 'Flat INR 250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹7,500', 'Additional INR 250 Discount on Citibank Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 1200 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹15,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 750 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹15,000', '10% Instant Discount up to INR 750 on Bandhan Bank Debit Card Non EMI Trnxs. Minimum purchase value ₹2,000', 'Flat INR 1250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹30,000', 'Flat INR 1750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹30,000', 'Additional flat INR 500 Instant Discount on HSBC Credit Card EMI Trnxs. Minimum purchase value ₹30,000', 'Additional INR 200 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹50,000', 'Flat INR 1500 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 2250 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 2500 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹75,000', 'Flat INR 3000 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,25,000', 'Additional INR 250 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹1,25,000', 'Flat INR 2750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,00,000']"
"Samsung Galaxy S20 (Cloud Blue, 8GB RAM, 128GB Storage) Without Offer","34,999",[]
"Samsung Galaxy A14 5G (Black, 6GB RAM, 128GB Storage) | Expandable Memory up to 1TB | Triple Rear Camera (50 MP Main) | Upto 12 GB RAM with RAM Plus | Side-Mounted Fingerprint | Without Charger","15,990","['7.5% Instant Discount up to INR 750 on Axis Bank Credit Card EMI Trxn. Minimum purchase value ₹5,000', '10% Instant Discount up to INR 750 on Citibank Card Non-EMI Trxn. Minimum purchase value ₹5,000', 'Additional flat INR 250 Instant Discount on Axis Bank Credit Card 12month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 750 Instant Discount on BOBCARD Non EMI Trxn. Minimum purchase value ₹10,000', 'Flat INR 1000 Instant Discount on BOBCARD EMI Trxn. Minimum purchase value ₹10,000', '10% Instant Discount up to INR 1000 on Citibank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Additional flat INR 250 Instant Discount on BOBCARD 9month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 1500 Instant Discount on HDFC Bank Debit Card EMI Trxn. Minimum purchase value ₹15,000', 'Flat INR 750 Instant Discount on HDFC Bank Debit Card EMI Trxn. Minimum purchase value ₹7,500', 'Flat INR 750 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹15,000', 'Flat INR 350 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹7,500', 'Flat INR 250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹7,500', 'Flat INR 1200 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹15,000', '10% Instant Discount up to INR 1500 on HSBC Credit Card Trnxs. Minimum purchase value ₹15,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹7,500', 'Additional INR 250 Discount on Citibank Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', '10% Instant Discount up to INR 750 on Bandhan Bank Debit Card Non EMI Trnxs. Minimum purchase value ₹2,000', 'Additional flat INR 250 Instant Discount on BOBCARD 12month and above EMI Trxn. Min purchase value ₹20,000', 'Flat INR 1250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹30,000', 'Flat INR 1750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹30,000', 'Additional flat INR 500 Instant Discount on HSBC Credit Card EMI Trnxs. Minimum purchase value ₹30,000', 'Flat INR 2250 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 3000 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,25,000', 'Flat INR 2500 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹75,000', 'Flat INR 1500 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 2750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,00,000', 'Additional INR 200 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹50,000', 'Additional INR 250 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹1,25,000']"
"Samsung Galaxy S23 Ultra 5G (Green, 12GB, 512GB Storage)","1,19,999","['Flat INR 10000 Instant Discount on HDFC Bank Credit Card Txn. Minimum purchase value ₹50,000', '7.5% Instant Discount up to INR 750 on Axis Bank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 10000 Instant Discount on HDFC Bank Debit Card EMI Txn. Minimum purchase value ₹50,000', 'Additional flat INR 250 Instant Discount on Axis Bank Credit Card 12month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 750 Instant Discount on BOBCARD Non EMI Trxn. Minimum purchase value ₹10,000', 'Flat INR 1000 Instant Discount on BOBCARD EMI Trxn. Minimum purchase value ₹10,000', 'Additional flat INR 250 Instant Discount on BOBCARD 9month and above EMI Trxn. Min purchase value ₹15,000', 'Additional flat INR 250 Instant Discount on BOBCARD 12month and above EMI Trxn. Min purchase value ₹20,000', 'Additional INR 250 Discount on Citibank Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹7,500', 'Flat INR 250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹7,500', 'Flat INR 350 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹7,500', '10% Instant Discount up to INR 750 on Citibank Card Non-EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 2500 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹75,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Additional INR 200 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹50,000', 'Flat INR 2750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,00,000', 'Flat INR 1200 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹15,000', 'Flat INR 750 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹15,000', 'Flat INR 2250 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 1500 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹50,000', '10% Cashback up to INR 2500 on Samsung Axis Signature Credit Card Trxns', 'Flat INR 1750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹30,000', '10% Cashback up to INR 5000 on Samsung Axis Infinite Credit Card Trxns', '10% Instant Discount up to INR 1000 on Citibank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 1250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹30,000', 'Additional flat INR 500 Instant Discount on HSBC Credit Card EMI Trnxs. Minimum purchase value ₹30,000', '10% Instant Discount up to INR 1500 on HSBC Credit Card Trnxs. Minimum purchase value ₹15,000', 'Flat INR 3000 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,25,000', 'Additional INR 250 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹1,25,000', '10% Instant Discount up to INR 750 on Bandhan Bank Debit Card Non EMI Trnxs. Minimum purchase value ₹2,000', 'Upto ₹7,623.96 EMI interest savings on select Credit Cards', 'No Cost EMI available on Amazon Pay Later. Check eligibility here.']"
"(Refurbished) Samsung Galaxy F22 (Denim Black, 4GB RAM, 64GB Storage)","7,899","['7.5% Instant Discount up to INR 750 on Axis Bank Credit Card EMI Trxn. Minimum purchase value ₹5,000', '10% Instant Discount up to INR 750 on Citibank Card Non-EMI Trxn. Minimum purchase value ₹5,000', '10% Instant Discount up to INR 1000 on Citibank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 750 Instant Discount on HDFC Bank Debit Card EMI Trxn. Minimum purchase value ₹7,500', 'Flat INR 350 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹7,500', 'Flat INR 250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹7,500', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹7,500', '10% Instant Discount up to INR 750 on Bandhan Bank Debit Card Non EMI Trnxs. Minimum purchase value ₹2,000', 'Additional flat INR 250 Instant Discount on Axis Bank Credit Card 12month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 750 Instant Discount on BOBCARD Non EMI Trxn. Minimum purchase value ₹10,000', 'Flat INR 1000 Instant Discount on BOBCARD EMI Trxn. Minimum purchase value ₹10,000', '10% Instant Discount up to INR 1500 on HSBC Credit Card Trnxs. Minimum purchase value ₹15,000', 'Additional flat INR 250 Instant Discount on BOBCARD 9month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 1500 Instant Discount on HDFC Bank Debit Card EMI Trxn. Minimum purchase value ₹15,000', 'Additional flat INR 250 Instant Discount on BOBCARD 12month and above EMI Trxn. Min purchase value ₹20,000', 'Additional INR 250 Discount on Citibank Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 1200 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹15,000', 'Flat INR 750 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹15,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 1750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹30,000', 'Flat INR 1250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹30,000', 'Additional flat INR 500 Instant Discount on HSBC Credit Card EMI Trnxs. Minimum purchase value ₹30,000', 'Flat INR 2500 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹75,000', 'Flat INR 1500 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 2250 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹50,000', 'Additional INR 200 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹50,000', 'Flat INR 3000 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,25,000', 'Flat INR 2750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,00,000', 'Additional INR 250 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹1,25,000']"
"Samsung Galaxy Z Fold3 5G (Phantom Black, 12GB RAM, 512GB Storage) with No Cost EMI/Additional Exchange Offers","94,999","['7.5% Instant Discount up to INR 750 on Axis Bank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Additional flat INR 250 Instant Discount on Axis Bank Credit Card 12month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 1000 Instant Discount on BOBCARD EMI Trxn. Minimum purchase value ₹10,000', 'Flat INR 750 Instant Discount on BOBCARD Non EMI Trxn. Minimum purchase value ₹10,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹7,500', 'Additional flat INR 250 Instant Discount on BOBCARD 9month and above EMI Trxn. Min purchase value ₹15,000', 'Additional INR 250 Discount on Citibank Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Flat INR 350 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹7,500', 'Flat INR 250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹7,500', '10% Instant Discount up to INR 750 on Citibank Card Non-EMI Trxn. Minimum purchase value ₹5,000', 'Additional flat INR 250 Instant Discount on BOBCARD 12month and above EMI Trxn. Min purchase value ₹20,000', 'Additional INR 150 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹15,000', 'Additional INR 200 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹50,000', '10% Instant Discount up to INR 1000 on Citibank Credit Card EMI Trxn. Minimum purchase value ₹5,000', 'Flat INR 1200 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹15,000', 'Flat INR 2500 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹75,000', 'Flat INR 750 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹15,000', 'Flat INR 2250 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 1500 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹50,000', 'Flat INR 1750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹30,000', 'Flat INR 1250 Instant Discount on OneCard Credit Card Non-EMI Txn. Minimum purchase value ₹30,000', '10% Instant Discount up to INR 1500 on HSBC Credit Card Trnxs. Minimum purchase value ₹15,000', 'Additional flat INR 500 Instant Discount on HSBC Credit Card EMI Trnxs. Minimum purchase value ₹30,000', '10% Instant Discount up to INR 750 on Bandhan Bank Debit Card Non EMI Trnxs. Minimum purchase value ₹2,000', 'Additional INR 250 Instant Discount on OneCard Credit Card 9 month and above EMI Trxn. Min purchase value ₹1,25,000', 'Flat INR 2750 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,00,000', 'Flat INR 3000 Instant Discount on OneCard Credit Card EMI Txn. Minimum purchase value ₹1,25,000']"
